date,LDI_CORP,LDI_TSY,LDI_STRIPS,EQ_CORE,CASH,MOM_EQ,BAB_EQ,MOM_CMD
2017-12-31,0.022038799473640625,0.005769951980061361,0.03164256588742265,0.012128044750453704,0.0007435773274737656,0.01011757733152474,-0.009026479288183564,0.0007440965176346293
2018-01-31,-0.010966554816400298,-0.026027842978752158,-0.04273050597584027,0.05635924628028888,0.0013127947796955919,0.07294378821189818,0.024404561254272927,0.0013126904895144342
2018-02-28,-0.038084229292488336,-0.01565062508250603,-0.04291180639304837,-0.036360845012587184,0.0008313619914228632,-0.005010535551821738,-0.043295036983689306,-0.04799535271109501
2018-03-31,0.009424505772949177,0.017616384550555253,0.04111951824214666,-0.02740998321346788,0.001301806192684385,-0.03954312752120892,0.008892108038838664,0.0003013914256413397
2018-04-30,-0.02470389331057732,-0.016051890804509972,-0.027661240319369562,0.00516788590074202,0.0010390570696667822,0.01414012122549213,-0.006100033646060377,0.053239880051231925
2018-05-31,0.005076540360048121,0.011956327490157959,0.023332899061739854,0.024309074282973686,0.0014982006822565896,0.03953165793475555,0.006519326212031995,-0.018115941778598432
2018-06-30,-0.011078193892657517,0.002709732743462645,0.0135345679787513,0.005750894380172733,0.0014872967716006436,-0.00011884347930390948,0.014482580493037522,0.11143912971413372
2018-07-31,0.02171569772831372,-0.008853812312783038,-0.02214100687501086,0.03704655465491591,0.0013884985896195357,0.03535765651595635,0.03542704395062479,-0.051792872836145976
2018-08-31,-0.0032426640018470287,0.01185007102454172,0.01649104093284648,0.03191957868481565,0.0015862711552949715,0.04457779766845582,0.017695636238142187,0.0005858603204833557
2018-09-30,-0.002753962170265911,-0.018422366905293752,-0.041033339656412204,0.0059457462233267755,0.0013991615502848553,0.013667475133670282,-0.003598684995753665,0.054064610300214255
2018-10-31,-0.035837697638689714,-0.010824840568994354,-0.046078948705842726,-0.06910412070953664,0.0017059085088018122,-0.09806351961774418,-0.02915533019190364,0.0007062166076945431
2018-11-30,-0.008219850050635746,0.016579776185753792,0.02183395172908531,0.018548751974827526,0.0018595989963958726,0.015863931942249332,0.0468402165238575,0.001859291946090691
2018-12-31,0.028274841998212175,0.040926407175387425,0.08078320284959628,-0.08804816306369823,0.0018271338312958463,-0.08735393354168397,-0.06795490534706616,0.0018276451920571368
2019-01-31,0.04026805001094691,0.004419164013544474,0.0017630556187466784,0.08006563425976232,0.001748952729022868,0.09155784247636944,0.06657054384982941,0.0017495642150335833
2019-02-28,-0.004791333855648228,-0.008010481447523587,-0.017684472574965193,0.03241607675437841,0.0018487129604642938,0.03932069234854807,0.04021680755896617,0.0018482024765056337
2019-03-31,0.04514948164966626,0.03886295630223158,0.07501064758260245,0.018100129108264307,0.001749586862176633,0.02815818635647016,0.022862541880290355,0.0017498911525433147
2019-04-30,0.0017765316850926194,-0.011844837558590449,-0.029957161310184666,0.04085271387734113,0.001925454492157419,0.01033670349696214,0.023392259509440017,0.0019246418771441398
2019-05-31,0.0238134311364524,0.04628269068778623,0.0974047484584406,-0.06377124845756132,0.002121289489706024,-0.0247711827829038,-0.009688871730713311,0.002121998568124228
2019-06-30,0.043048152263249984,0.011920773375075688,0.00742873404644806,0.06958664512277424,0.001815856860170939,0.04826504658976938,0.03704027066283411,0.001815249815813047
2019-07-31,0.008606029245511015,0.0030594316688772327,0.004408992089691477,0.015119153762057858,0.0018040950972195713,0.008610898166077074,0.011286628976090674,-0.0009248516077001723
2019-08-31,0.056970598262148675,0.06650793724097137,0.15466016718286868,-0.016743229569614382,0.001695056173396603,-0.00382711347672382,0.023485549174392162,0.0006947536920054453
2019-09-30,-0.010769209670447588,-0.018032295746167493,-0.03498896361577952,0.01945760713790401,0.0016184309399460695,0.0030812781232301134,0.022256688409631353,-0.0349478600543478
2019-10-31,0.002827539499445253,-0.004892790623838739,-0.01988689029236901,0.022104910520698073,0.0016071880028731833,-0.002685620235528985,-0.003898102185023511,0.000607789784645929
2019-11-30,0.010209999069155762,-0.007629655527805812,-0.0007941903484470769,0.036198371802549145,0.0010825602429549441,0.019689139066429995,-4.739293382061138e-05,-0.03308588289288572
2019-12-31,0.0018124622593760353,-0.019889916944249353,-0.045615778686825315,0.029055269419312024,0.0011161085023554396,0.019828884802430835,0.01725390950991157,0.0001163087231468296
2020-01-31,0.03837755123413511,0.05744727450838116,0.10316979678492055,-0.0004041179883058632,0.0012031138641632744,0.030064834919658612,0.029921983623008686,0.001202813914942924
2020-02-29,0.013562010856351892,0.04793860842917108,0.08236296446371205,-0.0791653676244406,0.0011811046023251226,-0.08292804868195403,-0.09514706045449017,0.0011817037756722826
2020-03-31,-0.08423216516361165,0.05644953221098614,0.08028342376239084,-0.12487149522544794,0.0020447530517999635,-0.0854653401704254,-0.13122918725749122,0.0020446525312083352
2020-04-30,0.05592708887890607,0.00461186149931514,0.023605795827339904,0.126983580728542,-0.00019611782233397435,0.11109244163070509,0.06680584822428415,-0.00019661527207148755
2020-05-31,0.020442415758264998,-0.004316488115509665,-0.0322672762018823,0.04764503076506532,-0.00017535636054943904,0.06797263208199622,0.0032739677626845154,0.02488161543682077
2020-06-30,0.02525271667194917,0.0017957895028863913,0.004719921705217844,0.01773461459376935,0.0,0.025743921331935482,-0.0038542825375982304,0.02737702630176453
2020-07-31,0.05717857837949625,0.027995573283136066,0.06286917462033847,0.05889226369388645,0.00010979114002429569,0.07664313218084606,0.07441182482560116,0.1079046309701368
2020-08-31,-0.0383752764636528,-0.036557710571815005,-0.0673044112915685,0.06979677232908776,0.0,0.08492653400130523,0.028445481007230544,-0.0032356731296193653
2020-09-30,-0.0031807357309283635,0.0076261218085875715,0.010744630208196604,-0.03744374681658469,-0.00021876195265846388,-0.02019211743051086,-0.017654152289645397,-0.04171404337762541
2020-10-31,-0.008713931515349715,-0.028082709654757565,-0.04492366360647526,-0.02493340899992169,0.00010900671192648481,-0.04283719715708201,-0.028751356704895148,-0.0051942084141127776
2020-11-30,0.06107622497085785,0.010588051784544472,0.024197670120504,0.10877660958923152,-0.00010899483075843541,0.07694556911186856,0.061956927166566755,-0.0011089947873613726
2020-12-31,-0.001891462420970269,-0.010565433705432059,-0.017776875685514226,0.03704837155359675,3.2652238823649427e-05,0.030200212922103953,0.020391672263932348,3.255267635249304e-05
2021-01-31,-0.028090105434813828,-0.029707864166953035,-0.047013033810850646,-0.010190453577814118,0.0,0.0017955352313119288,-0.018216308056304253,0.0
2021-02-28,-0.033546509693574866,-0.052574421196714405,-0.0774423888056428,0.02780561989883079,-0.0001092022452459096,-0.014413461170176833,-0.011648954934725397,-0.00010910266640540289
2021-03-31,-0.02467946611778815,-0.04049963280119129,-0.06265855243508633,0.04539909117829111,-0.00010881594315848009,0.016512680231015153,0.07030804572859561,-0.02180912368755672
2021-04-30,0.016430794659821002,0.01919990241252023,0.02879928044456448,0.052910502048574726,0.0,0.05363413239557535,0.040777216777720504,-0.0009999999999996678
2021-05-31,0.00709204278382658,0.0005824220857140183,-0.0010898039405717874,0.0065661350308166,-0.00010992303296764039,-0.007875444266765008,0.011247000440337107,0.029007033139087257
2021-06-30,0.04014123634284017,0.03184314390407028,0.054784765139105795,0.022427687258031792,-0.00021817739325713514,0.07175176986373066,-0.0007631003541800352,0.05017319176788493
2021-07-31,0.021974750388077613,0.03331257641205476,0.049684404520133896,0.02441242436264468,-0.00010956070539569485,0.022278722353230807,0.03668609246942589,0.008355577644708623
2021-08-31,-0.004165840786565234,-0.0021388942122055887,-0.0028296216839037713,0.029759787934295456,-0.00010957271025902049,0.04592740348462154,0.017865605742728885,-0.052217310299569886
2021-09-30,-0.02247095872863214,-0.025561775574540535,-0.038385477900563236,-0.04660540810391256,0.00010958471775368572,-0.04789836177402795,-0.05085793789835702,0.09408826751921917
2021-10-31,0.01735024179380762,0.006461714127538931,0.03527563895091568,0.07016345921938205,-0.00010957271025902049,0.07369897510679846,0.04689819706555021,0.08732876774467413
2021-11-30,0.003621489925743404,0.021664476052955406,0.036036925948178755,-0.008034845540137003,-0.00021817321080030982,-0.029108907935536443,-0.013466679974714735,-0.16167981507896712
2021-12-31,-0.008167790679245224,-0.013242076396506097,-0.027221947656469347,0.04624786083031607,0.0,0.02662987131362682,0.0971161968515557,-0.001000000000000112
2022-01-31,-0.05017003123571784,-0.03254644171011156,-0.047285583819713484,-0.05274131324226283,0.0,-0.0636545590754587,-0.04625484416178749,0.0
2022-02-28,-0.03136341982563484,-0.00959025883187703,-0.025191257888406704,-0.02951705356871248,-0.0002189183302101494,-0.020392916233265557,-0.022954709650737204,0.07902566983562931
2022-03-31,-0.03289395947056206,-0.05076530938829005,-0.06383619360055737,0.03759038646900881,0.0004596597262234159,0.035556553506958855,0.05435441058086021,0.07139440686538179
2022-04-30,-0.09969699294536316,-0.07797854014218553,-0.12590332678503469,-0.08776896103095588,-0.00010958226146107197,-0.08527417287743888,-0.024348431466212017,0.00933182309796643
2022-05-31,0.01820444189062953,-0.012917072271683039,-0.040343930599901934,0.0022572913461291755,0.00032788613274803424,0.015555220285194293,-0.005262811230999143,0.051703383650777424
2022-06-30,-0.046415213686148205,-0.01425116003371274,-0.014177506603862411,-0.08246048516383897,0.0007772666825494046,-0.08189693361667105,-0.0426886138895376,-0.06655964954651217
2022-07-31,0.05457857829688639,0.029556594705546724,0.02389772413633695,0.09208732504682349,0.00036036606265299476,0.07907921545854557,0.04238954961823316,-0.02912471021830898
2022-08-31,-0.05470297537155433,-0.04555948351122552,-0.051473477684952806,-0.04080208530238316,0.0019372771094190444,-0.029545666555396366,-0.018630819126610687,0.0009370775607007165
2022-09-30,-0.08490078871971374,-0.07135901810862466,-0.10200897569454492,-0.09244578079942167,0.002067973957448954,-0.0697506699843693,-0.08329879653949546,0.0020673779945632464
2022-10-31,-0.02050530661944694,-0.04069874235667159,-0.09087764688984301,0.08127563769452162,0.0015853092888977738,0.13580357988520753,0.06970305690655199,0.0015859046027597579
2022-11-30,0.09915279740862748,0.06491250816787897,0.10075442552791603,0.05559159019349047,0.0031518486875194984,0.031676671806943446,0.05684955644789569,0.003151551582171619
2022-12-31,-0.024796147312718952,-0.017187170421802067,-0.030274548381605815,-0.05762815944270527,0.003625678569649793,-0.03163063735455285,-0.01709257984704804,0.0036261723866317652
2023-01-31,0.07687214976941914,0.06202645536894291,0.10177488924345823,0.06288721413461151,0.002842681473359754,-0.0045789078999137756,0.0006204716476450045,0.002842287579168934
2023-02-28,-0.0581483753035581,-0.04656765520794304,-0.06366418133658802,-0.02514249649829181,0.00345761557295865,-0.045647844903313084,-0.03344303058171694,0.00345741994066584
2023-03-31,0.045946915012784695,0.05147194059313831,0.05956693241998012,0.03707760987406772,0.003991065216595313,0.017649349265368874,0.015501726616762523,0.003991261681622449
2023-04-30,0.0070394137701716986,0.004046986031810862,0.001602642297332979,0.01597491903384407,0.003630219650415434,0.02897499227044298,0.026595506304886163,0.0036302200034896703
2023-05-31,-0.02863033565190498,-0.02611680251516535,-0.04232884560886352,0.004616277344481334,0.0037516939507737934,-0.05507024519331216,-0.05227577388183746,0.0037518881302396334
2023-06-30,0.01835861258083482,-0.0018022384163626226,0.010092937476985142,0.06479971073208612,0.004606389821145251,0.060438778482687416,0.04053055111379433,0.004606196284978603
2023-07-31,-0.0029419914699451155,-0.018988458506635997,-0.039655369085030534,0.03273325825695461,0.0038603630503797337,0.017590286915539988,0.009338928924931711,0.003860171215272157
2023-08-31,-0.02049409315490569,-0.02166954495194895,-0.0466715238523161,-0.01625201272366572,0.00496636547958107,0.023663203996667104,-0.030010410598781734,0.004966654106430823
2023-09-30,-0.0543717878406309,-0.06457786910799335,-0.11410505687223627,-0.04743447235723519,0.003991219279481095,-0.012331990974474127,-0.037823225636824054,0.003991028758726811
2023-10-31,-0.04129387216064784,-0.04009628539364929,-0.08013798936041094,-0.021708589051735228,0.004309526064093294,-0.019936417556733255,-0.004491509570213825,-0.07322364485782007
2023-11-30,0.11230388922007939,0.08166580402251733,0.14025728301314433,0.0913438546150167,0.004682063875750098,0.09814749010114232,0.053512734065184864,0.0036823486264674354
2023-12-31,0.06819576949338213,0.07393238782274136,0.1250121695976525,0.04565539266459506,0.004274797847480416,0.06510363880456427,0.023337771648894723,0.004275079950286198
2024-01-31,-0.00798476537672621,-0.012377611061288207,-0.03986156387930517,0.015926452714197126,0.004267650547791657,0.05640028116691376,0.009407067117680246,0.004267368447073094
2024-02-29,-0.027157195490141728,-0.02388201977047666,-0.026221134631794762,0.052186695254101245,0.004443446196568335,0.11490103654837847,0.016056969150733513,0.004443166488259154
2024-03-31,0.01950953561960156,0.012962153261071085,0.011087429729527809,0.03270214795505688,0.004101598451033306,0.04161055385496404,0.030879182086803514,0.004102063711569626
2024-04-30,-0.04918354084013654,-0.05341483288634574,-0.09153241076270802,-0.04031974376591507,0.00432205658637308,-0.05447522211392963,-0.03125618371829342,0.011524205760157447
2024-05-31,0.029597111419347177,0.027944385767643354,0.0396281601450843,0.050579537889341664,0.004572969379670999,0.07343452277181339,0.02588226727443521,0.018037789404308224
2024-06-30,0.0031473157058130585,0.015504428621474053,0.024993319351112042,0.03528033861898572,0.0039929490702452775,0.07503216048895567,-0.002777444635899018,-0.02713593551218485
2024-07-31,0.03235525271219242,0.03476243770136578,0.04042181899801944,0.012109114980911162,0.004508403335269362,-0.016693272790564873,0.04347503814888931,0.0035076728180813976
2024-08-31,0.021900715144254512,0.017629809696087406,0.0283179844142607,0.023365508999098505,0.004616908440264966,0.03779069243851141,0.05225976275466526,0.01992249026936488
2024-09-30,0.027655592248600147,0.021260622258745254,0.025350754724168922,0.02100466682931046,0.004222008652382092,0.0163489254082394,0.01039387461386343,0.050888514912532434
2024-10-31,-0.04393491313348308,-0.04929735293574489,-0.07172729501168229,-0.008923647328876738,0.003948229402556791,0.0019859920111209295,-0.009073717358057065,0.0429934874237099
2024-11-30,0.025551006067781712,0.01754374605254516,0.02539239661265391,0.059633644566613464,0.003707192103379331,0.06617475442236609,0.05600386325152318,-0.031241364603208144
2024-12-31,-0.04483750997517055,-0.04578985064861962,-0.08723721747976465,-0.024060271317689175,0.004031319675392497,-0.016810515389744762,-0.06343677781097035,-0.014088486936242206
2025-01-31,0.00414515145263783,0.007233511262122683,-0.0011813930831687802,0.026856557731721686,0.003499756464375503,0.05294174550503428,0.020611308662848993,0.03698417753269112
2025-02-28,0.03431658943581817,0.04623100749911835,0.07776464981210518,-0.012694940179009073,0.003237857214958506,-0.00239909425024154,0.046033058710363894,-0.04021738072012693
2025-03-31,-0.014245393244484483,-0.00511113541723629,-0.02455415621210366,-0.05571920643497963,0.0032701117042077676,-0.07108088468030194,0.004143694013242882,0.09346585889998327
2025-04-30,-0.0138435940172561,-0.0071580809561343495,-0.0290974196464604,-0.008670166230189347,0.003402218130599044,0.022046877002063203,-0.02375134556003089,0.05424437277239913
2025-05-31,-0.0012410296823274214,-0.025263135082257193,-0.049802160707603904,0.06284493303163585,0.0036321210717562558,0.11398965884558976,0.010377989706131574,-0.0005595776946504261
2025-06-30,0.029990467699569257,0.022606321580957545,0.03745971466071518,0.051386124993305415,0.003347082906284493,0.06969544836867558,-0.00709299118411566,0.004051318985581975
