plan_b_balance_final,plan_b_shortfall,plan_b_educacion_ok,satelite_balance_25,villarrica_ok,villarrica_shortfall,satelite_balance_final,herencia_ok,herencia_shortfall,todos_ok_plan_b
22304.391830150278,0.0,True,1033949.4356239837,True,0.0,2086110.3240439105,True,0.0,True
294368.1906704119,0.0,True,3407333.9192844536,True,0.0,51324414.57253515,True,0.0,True
73014.24827805164,0.0,True,3478722.4021178377,True,0.0,85706984.98815043,True,0.0,True
0.0,19361.83267318846,False,1498557.2861187137,True,0.0,7812259.038363132,True,0.0,False
50558.57045003645,0.0,True,3244608.478896793,True,0.0,66549181.12145211,True,0.0,True
137754.05789891048,0.0,True,3904350.5646562865,True,0.0,34210814.4265301,True,0.0,True
101952.2212656334,0.0,True,2965343.7575637614,True,0.0,23892895.759454723,True,0.0,True
99540.57945797453,0.0,True,2986761.07331754,True,0.0,35050990.32782934,True,0.0,True
49803.54334661151,0.0,True,1848884.8128616794,True,0.0,68326437.77176939,True,0.0,True
62100.93952937811,0.0,True,2012765.9804883988,True,0.0,17735141.651539005,True,0.0,True
66306.37030015119,0.0,True,1348278.715452415,True,0.0,9903279.218080273,True,0.0,True
105812.44507896547,0.0,True,4137287.272022451,True,0.0,60758329.95598421,True,0.0,True
0.0,3694.738387061405,False,1510143.892968426,True,0.0,32111175.021838017,True,0.0,False
0.0,38804.552091414895,False,2961673.6818774757,True,0.0,123469517.47374794,True,0.0,False
0.0,11281.715417299645,False,1818433.979500605,True,0.0,11728686.781855673,True,0.0,False
0.0,24689.46436574227,False,3127377.4444576823,True,0.0,38830376.96372586,True,0.0,False
0.0,20916.92703258242,False,1887652.4726579576,True,0.0,15475051.357444115,True,0.0,False
0.0,58344.373211083795,False,1618196.1738807056,True,0.0,55098223.747143544,True,0.0,False
0.0,50025.2202534463,False,998068.0802639853,True,0.0,18224415.33547367,True,0.0,False
42844.12173556907,0.0,True,2140411.014347808,True,0.0,27369382.72578085,True,0.0,True
28889.39031656021,0.0,True,2244604.059272554,True,0.0,10973731.78445788,True,0.0,True
259874.69671911796,0.0,True,1631413.5919454317,True,0.0,25219420.770647302,True,0.0,True
146613.47936700116,0.0,True,522165.4942188669,True,0.0,0.0,False,39915.29250735958,False
60339.13589386296,0.0,True,1979681.2298984067,True,0.0,33933272.46561051,True,0.0,True
0.0,7363.737394296658,False,1555035.0962186756,True,0.0,94563009.15316986,True,0.0,False
17575.22589612485,0.0,True,3837908.9503621263,True,0.0,62255456.45418492,True,0.0,True
50497.82534823584,0.0,True,1555008.4152929133,True,0.0,22148011.281862594,True,0.0,True
10887.855530581011,0.0,True,2775351.069477693,True,0.0,104853602.19967273,True,0.0,True
57935.473875537515,0.0,True,2063660.5056532826,True,0.0,26684049.538643375,True,0.0,True
22022.49334072703,0.0,True,2587204.604852412,True,0.0,35456213.146950185,True,0.0,True
24447.93453654911,0.0,True,966826.1722942862,True,0.0,11412777.388874713,True,0.0,True
0.0,4948.211498340925,False,759448.7958503999,True,0.0,4433507.950783553,True,0.0,False
187872.0197136863,0.0,True,3411606.2703339183,True,0.0,22358927.417703588,True,0.0,True
200090.27283008414,0.0,True,3767934.3815522753,True,0.0,75849407.42317355,True,0.0,True
150570.48266324218,0.0,True,1706256.0906218663,True,0.0,19438320.179969355,True,0.0,True
164071.47498420317,0.0,True,2202518.252702082,True,0.0,30931586.68795648,True,0.0,True
246738.79364272894,0.0,True,2511821.783047934,True,0.0,27191306.30566788,True,0.0,True
0.0,33075.79270513344,False,2467968.515372998,True,0.0,42120703.63688625,True,0.0,False
0.0,93754.87852666102,False,3152475.8436414227,True,0.0,46303578.17117425,True,0.0,False
243562.29445405642,0.0,True,1678734.9977682335,True,0.0,21001338.19574278,True,0.0,True
83586.97935202334,0.0,True,1673352.1687951896,True,0.0,12733626.958973024,True,0.0,True
33140.373700250246,0.0,True,1002388.2714404134,True,0.0,6597542.355809615,True,0.0,True
0.0,14490.608135030097,False,771823.410009564,True,0.0,4864138.566995444,True,0.0,False
9339.627802124956,0.0,True,1718999.8231250911,True,0.0,12844989.397084102,True,0.0,True
271489.992807294,0.0,True,2662943.7921263096,True,0.0,24759614.017858792,True,0.0,True
37692.18394068203,0.0,True,1699752.5443724643,True,0.0,17111831.52219897,True,0.0,True
279334.99459422403,0.0,True,1145424.3504708188,True,0.0,5214910.926039004,True,0.0,True
0.0,24633.069203501123,False,2954691.2079901923,True,0.0,44511306.330283865,True,0.0,False
184725.27488256528,0.0,True,1683985.690010362,True,0.0,47014941.9298131,True,0.0,True
53343.713109124685,0.0,True,2787481.542988616,True,0.0,28523981.97242296,True,0.0,True
87184.63187918559,0.0,True,1737490.048178713,True,0.0,14759899.947709521,True,0.0,True
403009.8534949586,0.0,True,2421357.6175497035,True,0.0,15515046.738248369,True,0.0,True
54534.405406762045,0.0,True,1226078.1215173576,True,0.0,5807663.924106777,True,0.0,True
0.0,58759.66164845192,False,3651223.4974181238,True,0.0,23439656.51388195,True,0.0,False
201465.67423649272,0.0,True,3356096.3492680015,True,0.0,51695396.989519075,True,0.0,True
50412.1535433427,0.0,True,2058717.9387568485,True,0.0,16194643.934941502,True,0.0,True
58475.9820999261,0.0,True,2739772.198593798,True,0.0,37226617.46251155,True,0.0,True
57645.12048625975,0.0,True,3866211.010751232,True,0.0,91975155.00063592,True,0.0,True
160211.019988564,0.0,True,3015446.572976537,True,0.0,21068940.240128372,True,0.0,True
114568.24923124739,0.0,True,937714.3674748936,True,0.0,5624996.527437047,True,0.0,True
200905.3499368114,0.0,True,4141055.3955741054,True,0.0,44014213.24809498,True,0.0,True
0.0,68210.86506875053,False,4080405.1694773817,True,0.0,38819512.00305151,True,0.0,False
26884.657009657734,0.0,True,1033023.5975736862,True,0.0,4685700.242893885,True,0.0,True
112736.30535399156,0.0,True,3686668.910510442,True,0.0,47109585.44814495,True,0.0,True
0.0,4158.4729260227905,False,1253155.4477258928,True,0.0,6135839.842744363,True,0.0,False
66500.45475084703,0.0,True,1630801.5075298417,True,0.0,22584188.943278335,True,0.0,True
387955.5964239886,0.0,True,1986867.0438981573,True,0.0,17559616.87453495,True,0.0,True
349388.5677422319,0.0,True,2427228.9727701065,True,0.0,65362711.43576854,True,0.0,True
22289.14140763811,0.0,True,691103.2183043013,True,0.0,646246.7758924488,True,0.0,True
57608.488401413866,0.0,True,1510948.9564048552,True,0.0,7574323.214380431,True,0.0,True
0.0,8244.16632550351,False,3401300.57538856,True,0.0,46710025.90344801,True,0.0,False
163537.5037438867,0.0,True,1638964.4832955764,True,0.0,12117837.474348366,True,0.0,True
0.0,42025.93399735385,False,2068167.5778406558,True,0.0,12602323.693210643,True,0.0,False
0.0,30337.478838961357,False,3158430.57254497,True,0.0,59531769.65958721,True,0.0,False
16474.90163152351,0.0,True,1645143.6242887331,True,0.0,15307364.596896436,True,0.0,True
40343.04754270249,0.0,True,2977484.158579488,True,0.0,35965463.58252746,True,0.0,True
78442.50647123357,0.0,True,4076456.989949661,True,0.0,157683305.7294417,True,0.0,True
0.0,4564.114302401182,False,2311579.91958164,True,0.0,10311015.519930273,True,0.0,False
370894.19927226915,0.0,True,5674944.515229361,True,0.0,94214711.92071608,True,0.0,True
17168.356172085747,0.0,True,3101552.227107555,True,0.0,33012590.836577017,True,0.0,True
27363.015400744414,0.0,True,4416581.918793324,True,0.0,75793089.7104693,True,0.0,True
46705.93787991666,0.0,True,1544437.4140846478,True,0.0,7372788.319871039,True,0.0,True
0.0,36447.371324066335,False,1751954.8440605388,True,0.0,17556951.648817807,True,0.0,False
88886.43341048606,0.0,True,1843424.661212253,True,0.0,15774362.231057229,True,0.0,True
75273.55621195654,0.0,True,2010251.5651128402,True,0.0,12063495.590264801,True,0.0,True
29539.532063558596,0.0,True,2018548.615501193,True,0.0,69509499.50877403,True,0.0,True
22354.104492342987,0.0,True,2971999.011807108,True,0.0,18005293.552350745,True,0.0,True
141663.43558478542,0.0,True,1684285.0838817158,True,0.0,53691685.06026996,True,0.0,True
51753.56097921211,0.0,True,3225209.1302609066,True,0.0,49918038.029205,True,0.0,True
85810.89084736697,0.0,True,2778363.034250497,True,0.0,58893269.995734274,True,0.0,True
0.0,3172.4544192465273,False,1393201.1341453819,True,0.0,21195512.08450124,True,0.0,False
139115.01318400615,0.0,True,2268158.6727955,True,0.0,29052573.23483047,True,0.0,True
65677.12255138114,0.0,True,1309482.183359081,True,0.0,12917596.475978093,True,0.0,True
123911.06096497993,0.0,True,1433540.2715562743,True,0.0,18388884.329536263,True,0.0,True
118587.29365677349,0.0,True,2317644.3437842834,True,0.0,17635797.141922824,True,0.0,True
90247.49264465371,0.0,True,3124229.567124504,True,0.0,52111227.60685845,True,0.0,True
0.0,4596.665554571979,False,2095694.289478792,True,0.0,14659288.750751954,True,0.0,False
4154.682548171186,0.0,True,1055802.4644310046,True,0.0,23373432.762556933,True,0.0,True
0.0,29235.39362810911,False,3608478.6130775996,True,0.0,59076778.419599675,True,0.0,False
4612.0128984176445,0.0,True,4964571.7414369285,True,0.0,69522074.31419958,True,0.0,True
40412.091010542135,0.0,True,2467914.0326063554,True,0.0,55165378.984654225,True,0.0,True
47293.45373747719,0.0,True,2132851.0324215395,True,0.0,3102585.604347211,True,0.0,True
78673.73953746544,0.0,True,3181223.773733436,True,0.0,34823687.681619845,True,0.0,True
0.0,3390.060438166558,False,1034129.6864623198,True,0.0,19987836.211981427,True,0.0,False
0.0,13736.049552563887,False,3259710.7496406203,True,0.0,37531739.31636046,True,0.0,False
381078.7937365188,0.0,True,3214030.934716393,True,0.0,61586516.33706313,True,0.0,True
1323.9323450067586,0.0,True,2494785.8573568817,True,0.0,14972223.307699248,True,0.0,True
179519.14431650602,0.0,True,1264009.4766032482,True,0.0,15693119.458960934,True,0.0,True
13346.43539783877,0.0,True,2080770.133703553,True,0.0,8024059.858310487,True,0.0,True
5875.6156693457815,0.0,True,3992593.9756366187,True,0.0,39680774.82698966,True,0.0,True
26778.545243344408,0.0,True,2901003.7650555535,True,0.0,28841367.180063263,True,0.0,True
255527.14074497993,0.0,True,2157224.871615159,True,0.0,41782200.520562954,True,0.0,True
24339.197259812972,0.0,True,1207698.833905304,True,0.0,12084108.42604682,True,0.0,True
131627.0139520043,0.0,True,2725312.874052995,True,0.0,58308897.035293736,True,0.0,True
3302.008146666234,0.0,True,2050633.3147959374,True,0.0,40351989.68090195,True,0.0,True
14937.63599782304,0.0,True,2077857.9341708908,True,0.0,24077387.51988449,True,0.0,True
80786.95344154089,0.0,True,1207825.4652184353,True,0.0,26797645.937784873,True,0.0,True
68842.35962945063,0.0,True,4029867.6628135787,True,0.0,71624897.91828497,True,0.0,True
206961.09419859917,0.0,True,1408413.7912253765,True,0.0,13294467.345556784,True,0.0,True
16327.2667231786,0.0,True,1368585.8565482423,True,0.0,32167574.05325403,True,0.0,True
0.0,65704.84356256643,False,1087740.8707681387,True,0.0,8434080.62818944,True,0.0,False
155654.79015577218,0.0,True,1507325.4272572366,True,0.0,15630580.566258974,True,0.0,True
0.0,47797.62805921008,False,2631155.285957648,True,0.0,10370519.169629898,True,0.0,False
56835.04729110752,0.0,True,812705.5294693854,True,0.0,3104094.3670762884,True,0.0,True
24731.607528333232,0.0,True,1872704.47940232,True,0.0,16135449.43672372,True,0.0,True
153373.79142879913,0.0,True,2144433.5588046513,True,0.0,26663826.919548724,True,0.0,True
0.0,6917.405885410346,False,5042623.42858155,True,0.0,42219882.64123308,True,0.0,False
0.0,19312.363082667936,False,3590199.0023435014,True,0.0,39076872.04444019,True,0.0,False
0.0,81058.54669640603,False,1123628.9814204434,True,0.0,12127505.51043666,True,0.0,False
79225.15185310507,0.0,True,2863883.2943929764,True,0.0,75682824.33154126,True,0.0,True
17862.483607535385,0.0,True,2082897.4461761818,True,0.0,9637004.325517397,True,0.0,True
56629.47591116572,0.0,True,6213288.899756351,True,0.0,88750177.93199344,True,0.0,True
208507.69387403497,0.0,True,1489275.3629390039,True,0.0,13427795.41899238,True,0.0,True
248474.62113749146,0.0,True,1653144.6938916624,True,0.0,23082777.188981835,True,0.0,True
95107.10482694225,0.0,True,5236091.37627498,True,0.0,140315940.74322772,True,0.0,True
70965.20293723267,0.0,True,2146331.6663866197,True,0.0,18718983.838552643,True,0.0,True
115743.95117640388,0.0,True,3253262.7046515183,True,0.0,96603472.69671942,True,0.0,True
0.0,34635.74703317063,False,1036904.2837361032,True,0.0,7399396.167675299,True,0.0,False
4698.247145529389,0.0,True,2100706.6246777945,True,0.0,25583469.465613734,True,0.0,True
56521.04656931231,0.0,True,2368416.584804604,True,0.0,53504122.200227655,True,0.0,True
0.0,66479.67170614495,False,2440303.9018480033,True,0.0,53306411.24457787,True,0.0,False
24662.4808554802,0.0,True,4856793.566836032,True,0.0,92432451.69779007,True,0.0,True
132207.92762279976,0.0,True,3021482.8120353334,True,0.0,25699860.10361927,True,0.0,True
0.0,83983.81557785095,False,1749331.2364880503,True,0.0,22095986.86816109,True,0.0,False
58293.11716838449,0.0,True,1653659.7939896875,True,0.0,11405449.767526332,True,0.0,True
0.0,35307.211059217,False,5309379.882664383,True,0.0,32580299.334793057,True,0.0,False
0.0,19948.862813347314,False,1789963.2744007353,True,0.0,29197043.778197926,True,0.0,False
40384.11807182073,0.0,True,4912967.4037981825,True,0.0,72779555.3657313,True,0.0,True
217197.55680188342,0.0,True,2388022.6773073864,True,0.0,30833891.570699595,True,0.0,True
53050.12318437405,0.0,True,2256415.412304436,True,0.0,31502398.9268689,True,0.0,True
102690.9745720881,0.0,True,2063486.2746557265,True,0.0,57405800.1027468,True,0.0,True
111669.02939884801,0.0,True,3045210.872467005,True,0.0,41395692.20362559,True,0.0,True
26727.483265339957,0.0,True,2375436.2607450993,True,0.0,26273561.883436713,True,0.0,True
66837.57984608172,0.0,True,9624117.690421475,True,0.0,272270646.97100645,True,0.0,True
25968.930961946004,0.0,True,2213287.291627151,True,0.0,40072235.67208352,True,0.0,True
0.0,27267.515894708158,False,4962229.719767695,True,0.0,46289103.60915916,True,0.0,False
29339.631344211768,0.0,True,2806754.3141591544,True,0.0,16716342.49879473,True,0.0,True
0.0,12054.577386389503,False,1801059.2320956367,True,0.0,8132127.616336804,True,0.0,False
73929.31252146995,0.0,True,4383125.938639155,True,0.0,88429597.76386322,True,0.0,True
75816.38529884099,0.0,True,2222653.9492724226,True,0.0,17097274.447510358,True,0.0,True
0.0,60243.125896759244,False,3179545.4242245294,True,0.0,86020346.01413919,True,0.0,False
0.0,6982.463061949254,False,4895828.542656835,True,0.0,96913995.97187361,True,0.0,False
191622.96526376408,0.0,True,3536896.7130578966,True,0.0,44999266.89573428,True,0.0,True
59023.99044897617,0.0,True,1161799.8064663545,True,0.0,6347515.51844134,True,0.0,True
4452.8616902535,0.0,True,1408973.4876075124,True,0.0,16507431.400717389,True,0.0,True
39110.17531527053,0.0,True,1394816.7148168606,True,0.0,30454737.341925714,True,0.0,True
0.0,42565.57335088069,False,741660.3840575701,True,0.0,5567279.997090198,True,0.0,False
0.0,48624.1847589354,False,966760.2918741659,True,0.0,13973875.063329348,True,0.0,False
42278.528244185625,0.0,True,2222305.52562414,True,0.0,49732141.17574044,True,0.0,True
285109.7731296896,0.0,True,1178046.5615929237,True,0.0,7750295.058349568,True,0.0,True
11371.984573769769,0.0,True,2610288.341222898,True,0.0,18676159.780575026,True,0.0,True
0.0,24131.68547714736,False,3323681.852958855,True,0.0,21791256.85387403,True,0.0,False
0.0,49802.45005676299,False,4074460.443968771,True,0.0,79320749.3106464,True,0.0,False
8648.698309230705,0.0,True,1409791.1160241025,True,0.0,4381353.719712046,True,0.0,True
0.0,33670.193534514256,False,2075219.1893237815,True,0.0,12249675.491718432,True,0.0,False
12641.278272477128,0.0,True,3972773.9988611015,True,0.0,32318232.28126569,True,0.0,True
192781.11329317625,0.0,True,1196521.9523606445,True,0.0,16258313.416702373,True,0.0,True
0.0,55241.179598132614,False,5308923.250454898,True,0.0,143972300.4076726,True,0.0,False
0.0,44330.18090737564,False,1827303.1811879096,True,0.0,14228231.595542707,True,0.0,False
181183.47054938134,0.0,True,1826801.1314369398,True,0.0,13909578.992693027,True,0.0,True
13347.329707472414,0.0,True,3341260.190740674,True,0.0,29604378.2337406,True,0.0,True
13199.67543029779,0.0,True,1055783.0602612083,True,0.0,6871470.951946213,True,0.0,True
24700.484556851057,0.0,True,902228.1923842883,True,0.0,17726123.570216313,True,0.0,True
61776.907406714396,0.0,True,2258114.614944071,True,0.0,25083536.591792256,True,0.0,True
282194.28498862777,0.0,True,1196531.911514861,True,0.0,17163408.406584106,True,0.0,True
111904.17929962838,0.0,True,696979.7006548347,True,0.0,8620469.129246578,True,0.0,True
149672.31503360491,0.0,True,2351742.486686273,True,0.0,74616198.94237927,True,0.0,True
145725.4759685327,0.0,True,1116571.5818420504,True,0.0,4855911.292999654,True,0.0,True
68508.6752627811,0.0,True,3343516.699049536,True,0.0,25711910.6497939,True,0.0,True
180788.49260520466,0.0,True,3613709.7934181583,True,0.0,35095488.987144426,True,0.0,True
371025.73427334416,0.0,True,2091491.3444031666,True,0.0,38958057.848247826,True,0.0,True
0.0,37218.45517451882,False,1495320.9606164312,True,0.0,7406803.384374508,True,0.0,False
48640.306456115686,0.0,True,1521441.2604738264,True,0.0,5504045.092003037,True,0.0,True
28531.07237255643,0.0,True,6181300.336698213,True,0.0,97231515.05548128,True,0.0,True
2444.818912558698,0.0,True,2734283.568121745,True,0.0,43664556.40621487,True,0.0,True
0.0,25091.676415700094,False,1835924.7425000854,True,0.0,31389125.348196223,True,0.0,False
145430.54891337373,0.0,True,1366580.9764116716,True,0.0,8964599.701921014,True,0.0,True
184876.81593251094,0.0,True,1804946.065831492,True,0.0,18211355.543226965,True,0.0,True
0.0,66446.78970426993,False,2918718.3933900683,True,0.0,69804181.1980628,True,0.0,False
0.0,18825.805726279214,False,2829272.854608764,True,0.0,51066503.49618522,True,0.0,False
160349.39842041137,0.0,True,3092514.262450587,True,0.0,45241345.73734741,True,0.0,True
180764.0715826221,0.0,True,1854540.970334698,True,0.0,20621346.019696172,True,0.0,True
119469.535635623,0.0,True,1777605.9700799342,True,0.0,13021205.570417512,True,0.0,True
195010.51248382294,0.0,True,1201550.8407175397,True,0.0,4676087.026619272,True,0.0,True
8876.856603893757,0.0,True,652407.3562671074,True,0.0,2150556.513306941,True,0.0,True
106963.67731526041,0.0,True,1596392.3285890734,True,0.0,23570533.945084427,True,0.0,True
28095.10566127194,0.0,True,3872341.90057849,True,0.0,31859135.874933608,True,0.0,True
0.0,19055.04055295667,False,4927954.375782073,True,0.0,210306692.47887406,True,0.0,False
45739.84697397948,0.0,True,1778325.995599904,True,0.0,33355546.403705917,True,0.0,True
0.0,60582.581655832735,False,1426632.934173169,True,0.0,6196211.894324367,True,0.0,False
10666.935755901875,0.0,True,3298341.677499451,True,0.0,36282784.21449659,True,0.0,True
24289.38246461714,0.0,True,1794902.5890985038,True,0.0,36443096.88853961,True,0.0,True
37278.67368451813,0.0,True,1410154.0287872828,True,0.0,14119581.350251462,True,0.0,True
85493.32580006441,0.0,True,3471874.4345781296,True,0.0,21758004.062171027,True,0.0,True
85474.14943934564,0.0,True,2865969.4547262243,True,0.0,19765749.28922771,True,0.0,True
0.0,36552.87656818984,False,3952741.404370155,True,0.0,92340773.69838871,True,0.0,False
80950.75250328575,0.0,True,1305280.5503462704,True,0.0,13086408.456408005,True,0.0,True
118925.06977264362,0.0,True,3445198.304727638,True,0.0,19780013.91514792,True,0.0,True
149772.3280023692,0.0,True,3399574.4123949427,True,0.0,30486073.307212543,True,0.0,True
130304.47230734478,0.0,True,2039445.6443430423,True,0.0,25609178.944919676,True,0.0,True
0.0,16628.375813215804,False,722333.4285634037,True,0.0,6357264.017996319,True,0.0,False
46799.043351987166,0.0,True,823042.5832939948,True,0.0,13270068.668440938,True,0.0,True
0.0,25729.701082734697,False,2493046.7376601244,True,0.0,46745266.34100099,True,0.0,False
0.0,39908.375444755424,False,4703405.257103296,True,0.0,142329448.2875598,True,0.0,False
171110.7898513675,0.0,True,3205077.6472293385,True,0.0,73396928.51457548,True,0.0,True
0.0,803.07293680763,False,1786984.7040518061,True,0.0,11848339.85190955,True,0.0,False
47329.255070690706,0.0,True,1818796.9575597816,True,0.0,36338805.360748336,True,0.0,True
14533.216975097916,0.0,True,1097058.1517909511,True,0.0,15345779.51911488,True,0.0,True
26673.73571876758,0.0,True,2066850.0404892552,True,0.0,79932315.7453846,True,0.0,True
0.0,60165.54291401103,False,1501652.8643358052,True,0.0,14560882.746298673,True,0.0,False
0.0,51315.76579286292,False,1758548.7870750795,True,0.0,26006440.746550526,True,0.0,False
166026.65174734985,0.0,True,5366689.046383453,True,0.0,165782222.0960737,True,0.0,True
362944.90716939594,0.0,True,3320421.401251661,True,0.0,29238103.89814861,True,0.0,True
36275.94828040555,0.0,True,4980467.508397616,True,0.0,65876981.18373377,True,0.0,True
67686.03201421112,0.0,True,1230932.9721937128,True,0.0,1964049.098608091,True,0.0,True
0.0,70542.10767887541,False,504358.2643519754,True,0.0,173759.26317599276,True,0.0,False
79365.88105860788,0.0,True,1330816.4106532917,True,0.0,32806894.571434114,True,0.0,True
0.0,18808.75775193757,False,2803026.60904043,True,0.0,35968090.114746705,True,0.0,False
89878.87002849288,0.0,True,4796964.269081788,True,0.0,27510487.564280193,True,0.0,True
32708.232540647798,0.0,True,1187898.4016862104,True,0.0,4731073.666636906,True,0.0,True
80686.40312269966,0.0,True,1675676.7001361772,True,0.0,20468136.053880453,True,0.0,True
97184.68217595055,0.0,True,1624065.9906000802,True,0.0,10587721.202603532,True,0.0,True
167550.78637446908,0.0,True,2715606.7012407603,True,0.0,16261348.071027586,True,0.0,True
0.0,9892.821803525982,False,1808886.84855627,True,0.0,26768475.75120417,True,0.0,False
165525.7262702052,0.0,True,2769559.893335643,True,0.0,42294332.12897079,True,0.0,True
171900.45257082855,0.0,True,1270113.9476634243,True,0.0,5571955.094968745,True,0.0,True
151584.7781712934,0.0,True,1077457.3756391844,True,0.0,4402602.153627116,True,0.0,True
29466.49564438373,0.0,True,1315044.085343237,True,0.0,12281959.092242792,True,0.0,True
0.0,9268.05106537401,False,1891866.87696302,True,0.0,21430039.970446564,True,0.0,False
15617.565473533694,0.0,True,1853831.102689068,True,0.0,24005321.484706935,True,0.0,True
0.0,11339.568457697125,False,2667804.111829277,True,0.0,24779307.580158282,True,0.0,False
33238.37945043987,0.0,True,1872937.6050661264,True,0.0,22818810.55699967,True,0.0,True
25455.01340965915,0.0,True,2424799.3761123368,True,0.0,44379636.65390339,True,0.0,True
0.0,24885.546843853946,False,3049912.9842543337,True,0.0,23537930.323142175,True,0.0,False
0.0,38911.23402967981,False,1293893.7123443051,True,0.0,30436354.836322613,True,0.0,False
159882.89953078772,0.0,True,1565377.3985939024,True,0.0,29413454.25907838,True,0.0,True
8165.610104742034,0.0,True,2627697.036410498,True,0.0,39948492.80305927,True,0.0,True
41410.80104526186,0.0,True,1742622.3568860078,True,0.0,11741919.60311984,True,0.0,True
211436.84938629513,0.0,True,1630368.0332586868,True,0.0,29373496.96507825,True,0.0,True
24345.220200362608,0.0,True,2378545.995459402,True,0.0,43690676.457373165,True,0.0,True
31709.3685887038,0.0,True,2308137.9703532616,True,0.0,105066322.51317899,True,0.0,True
111731.26103292023,0.0,True,1509665.28601178,True,0.0,12209286.643378364,True,0.0,True
142302.2928430893,0.0,True,848494.9266118016,True,0.0,5958062.663869945,True,0.0,True
279943.87513118295,0.0,True,1003538.1700079037,True,0.0,6692809.690028221,True,0.0,True
119408.41328242404,0.0,True,2104893.589657597,True,0.0,45408810.25411776,True,0.0,True
172490.62849648175,0.0,True,1761846.9339358201,True,0.0,27554067.17420949,True,0.0,True
0.0,18697.499343577816,False,1436185.023495515,True,0.0,25062461.512062393,True,0.0,False
103593.0565412757,0.0,True,1843548.1013476346,True,0.0,39859020.738661826,True,0.0,True
35560.16255910603,0.0,True,2716789.0043593096,True,0.0,38580299.367221795,True,0.0,True
67218.9754604087,0.0,True,1572958.7001962964,True,0.0,10983617.10905334,True,0.0,True
11476.544875293399,0.0,True,1049574.4763409717,True,0.0,21006715.819327924,True,0.0,True
201305.18068537625,0.0,True,1435596.1457934834,True,0.0,10687140.054183139,True,0.0,True
0.0,3027.1753392763385,False,2668879.321655058,True,0.0,70648684.11718068,True,0.0,False
121133.37367678375,0.0,True,2992064.3203105098,True,0.0,27326324.28984053,True,0.0,True
168988.43677207758,0.0,True,3113946.697952482,True,0.0,8353843.952158915,True,0.0,True
40138.822317130136,0.0,True,1155473.776041033,True,0.0,7269639.743739364,True,0.0,True
6958.387619406276,0.0,True,3264715.3339854586,True,0.0,88672690.13075912,True,0.0,True
66622.68775679376,0.0,True,1393781.7503505757,True,0.0,14269656.70818151,True,0.0,True
0.0,7213.513934036796,False,3646296.6144259763,True,0.0,44562564.37146524,True,0.0,False
56665.697113458256,0.0,True,993500.835183421,True,0.0,5571276.538871488,True,0.0,True
19873.61599631427,0.0,True,2718375.656686817,True,0.0,20452085.723129585,True,0.0,True
36148.973690791245,0.0,True,4123891.195455469,True,0.0,93679244.46338232,True,0.0,True
364494.50827688456,0.0,True,818894.7017453368,True,0.0,3531602.9539631726,True,0.0,True
0.0,32493.898628711326,False,1845460.5407050322,True,0.0,26861148.43422661,True,0.0,False
0.0,9505.900203209621,False,998095.4354475505,True,0.0,12417351.103370493,True,0.0,False
58431.605532079906,0.0,True,1665588.1583427892,True,0.0,11708452.892329551,True,0.0,True
0.0,34042.32210032182,False,2784055.1949384017,True,0.0,41787349.91358026,True,0.0,False
0.0,36759.58307437452,False,881120.5015089529,True,0.0,11152617.40910081,True,0.0,False
0.0,35251.949604330395,False,3303021.2432735953,True,0.0,65833544.409719035,True,0.0,False
88183.38277389764,0.0,True,2112137.2519553187,True,0.0,27775479.725404985,True,0.0,True
46645.01223636562,0.0,True,861170.1331987244,True,0.0,12044920.402066784,True,0.0,True
102415.27220344418,0.0,True,2239127.933144304,True,0.0,10204648.216404099,True,0.0,True
176116.24207524143,0.0,True,1965235.0882593854,True,0.0,17933365.73286941,True,0.0,True
0.0,33983.84945644968,False,2422193.399104113,True,0.0,22479239.81646818,True,0.0,False
301164.3544275726,0.0,True,2569914.4033820285,True,0.0,45854416.46097481,True,0.0,True
82756.3328296419,0.0,True,2037491.4274919266,True,0.0,10620673.458174868,True,0.0,True
0.0,16166.625103440374,False,1546382.225828299,True,0.0,18316284.409535777,True,0.0,False
47361.61407080106,0.0,True,1341753.011714125,True,0.0,14465722.9236432,True,0.0,True
0.0,56030.71455866459,False,1095184.385471154,True,0.0,22069217.262958903,True,0.0,False
0.0,56662.971524784094,False,2787750.3996112836,True,0.0,54272581.80637326,True,0.0,False
0.0,6159.852878669509,False,3307595.653454987,True,0.0,148567369.2513783,True,0.0,False
54587.81956599494,0.0,True,930063.9935319741,True,0.0,11362095.38110939,True,0.0,True
296111.1970453138,0.0,True,2201887.8099760106,True,0.0,14607109.294483995,True,0.0,True
0.0,58593.10665750021,False,1388696.5764857775,True,0.0,7677186.698561416,True,0.0,False
85411.66710705517,0.0,True,1207413.834047193,True,0.0,28378776.239356,True,0.0,True
117796.95312967827,0.0,True,2467606.52538957,True,0.0,43079343.548779294,True,0.0,True
113397.18767673527,0.0,True,3013350.6155959344,True,0.0,57690325.744626746,True,0.0,True
166890.3347745329,0.0,True,2358984.631389569,True,0.0,21980033.465290017,True,0.0,True
9438.184259380392,0.0,True,1951517.4959883133,True,0.0,22578596.85406905,True,0.0,True
2825.64309757897,0.0,True,4825475.053262003,True,0.0,67082614.65084314,True,0.0,True
166443.0445681407,0.0,True,1963273.687039853,True,0.0,20906116.342304762,True,0.0,True
13277.983970857633,0.0,True,2238766.1554133524,True,0.0,22339228.78853089,True,0.0,True
